mechanism,het,info,concentration,n,outcome_from,rho,coef_spread,miss,n_pat,cov30,eff_pat,prev,mean_impute,mean_indicator,tuned_impute,tuned_indicator,safe_adaptive,safe_oracle,delta_vs_tuned_ind,p_vs_tuned_ind,wins,n_folds,kappa_median
MCAR,0.5,0.0,0.5,4000,mix,0.5,0.49149355195770855,0.11584375,60,0.8565,13.95740703241044,0.1,0.5540488728934698,0.5905748524213672,0.5536332150713681,0.5901372081486074,0.5901372081486074,0.5918489620085725,0.0,1.0,0,25,1000000000.0
MCAR,0.5,0.0,0.1,1000,mix,0.5,0.4990821606464876,0.1161875,197,0.0,150.21272667168074,0.102,0.6680806478320966,0.6713349644283663,0.6632519553408985,0.669644669911953,0.669644669911953,0.6833767994782883,3.1086244689504386e-17,1.0,5,25,1000000000.0
MCAR,0.5,0.0,0.1,4000,mix,0.5,0.5027305996624527,0.11921875,215,0.3665,161.16511830275894,0.09975,0.5784241463934517,0.5853269871319963,0.5786373426060634,0.585428385682939,0.5940049435133034,0.6123049706827631,0.008576557830364422,0.004439092656792155,10,25,1000000000.0
MCAR,0.5,1.5,0.9,1000,mix,0.5,0.44199037024705773,0.1224375,12,0.943,2.973572115717008,0.104,0.6681046568535218,0.6616862279982128,0.6616546374693484,0.650598946972102,0.6515212952152619,0.6662630369828461,0.0009223482431599295,0.04216819709715596,5,25,1000000000.0
MCAR,0.5,1.5,0.9,4000,mix,0.5,0.4370174505187311,0.15184375,12,0.982,2.867321830264796,0.0965,0.7888380946921919,0.8542323512255627,0.7886216018342489,0.8543452863729566,0.8543452863729566,0.8573485786875006,-5.329070518200751e-17,1.0,3,25,1000000000.0
MCAR,0.5,1.5,0.5,1000,mix,0.5,0.48231983865115335,0.1178125,57,0.702,14.345958887345661,0.104,0.7078479192924658,0.7295299837701925,0.7048313937732056,0.7276441011275019,0.7263331377793976,0.7446883391235655,-0.0013109633481042371,0.31731050786291415,0,25,1000000000.0
MCAR,0.5,1.5,0.5,4000,mix,0.5,0.49149355195770855,0.11584375,60,0.8565,13.95740703241044,0.10275,0.49633775829376015,0.5800909015431539,0.4971347412482228,0.5807739073022836,0.5807739073022836,0.5852767087723079,0.0,1.0,0,25,1000000000.0
MCAR,0.5,1.5,0.1,1000,mix,0.5,0.4990821606464876,0.1161875,197,0.0,150.21272667168074,0.104,0.6265141944788382,0.6175612841642079,0.6273776679831515,0.6130026598511717,0.6134582856208223,0.6280009429661999,0.00045562576965060055,0.6547208460185769,1,25,1000000000.0
MCAR,0.5,1.5,0.1,4000,mix,0.5,0.5027305996624527,0.11921875,215,0.3665,161.16511830275894,0.096,0.49757445987040877,0.510856740135088,0.4973806244823175,0.5104633520042793,0.5189116614100785,0.5344340194147867,0.008448309405799232,0.0007764114990637485,15,25,1000.0
MCAR,1.5,0.0,0.9,1000,mix,0.5,1.3259711107411731,0.1224375,12,0.943,2.973572115717008,0.105,0.7677076858113372,0.8439080143768131,0.7675462454901674,0.834477034482462,0.8344179676233953,0.8349767416596375,-5.9066859066772e-05,0.15462578462172158,11,25,1000000000.0
MCAR,1.5,0.0,0.9,4000,mix,0.5,1.3110523515561932,0.15184375,12,0.982,2.867321830264796,0.0985,0.7884858431892036,0.7872017206293098,0.7882954330635477,0.7865197376997579,0.8126974832058697,0.8275833641443683,0.02617774550611177,4.172325134277344e-06,21,25,1000.0
MCAR,1.5,0.0,0.5,1000,mix,0.5,1.44695951595346,0.1178125,57,0.702,14.345958887345661,0.109,0.544409796119633,0.5031018270873945,0.538982468219602,0.4992436285724036,0.5096733407334851,0.5476936387815442,0.010429712161081581,0.007685794055213263,9,25,1000000000.0
MCAR,1.5,0.0,0.5,4000,mix,0.5,1.4744806558731254,0.11584375,60,0.8565,13.95740703241044,0.1005,0.5369742557797482,0.6439069194070457,0.5372174360980967,0.6501479095854623,0.6501479095854623,0.6519948580339272,0.0,1.0,0,25,1000000000.0
MCAR,1.5,0.0,0.1,1000,mix,0.5,1.4972464819394624,0.1161875,197,0.0,150.21272667168074,0.101,0.5551805123473326,0.5351302856479445,0.5480095759121489,0.5298390848340149,0.5275921964127015,0.548820158093476,-0.0022468884213133577,0.10880943004054568,0,25,1000000000.0
MCAR,1.5,0.0,0.1,4000,mix,0.5,1.5081917989873581,0.11921875,215,0.3665,161.16511830275894,0.1065,0.43622066622004707,0.4350361784251585,0.436023197388264,0.43483290550224657,0.4475761351444734,0.4626744042248862,0.012743229642226923,0.00043777719457466354,16,25,1000.0
MCAR,1.5,1.5,0.9,1000,mix,0.5,1.3259711107411731,0.1224375,12,0.943,2.973572115717008,0.103,0.7628450244759974,0.8077273482988357,0.7575203666439072,0.7972813258845264,0.7971268806777876,0.7989944578706765,-0.0001544452067388402,0.05867619965239266,3,25,1000000000.0
MCAR,1.5,1.5,0.9,4000,mix,0.5,1.3110523515561932,0.15184375,12,0.982,2.867321830264796,0.09675,0.7929444702837829,0.8521200268317,0.7932693397882242,0.851473046573377,0.8557699299157426,0.8660866304295729,0.004296883342365554,0.027529801392259502,13,25,1000000000.0
MCAR,1.5,1.5,0.5,1000,mix,0.5,1.44695951595346,0.1178125,57,0.702,14.345958887345661,0.106,0.5250868316731013,0.5047910330727441,0.5233399666509148,0.5132001353057791,0.514617712388304,0.5703527434288114,0.0014175770825248413,0.8657723749926214,3,25,1000000000.0
MCAR,1.5,1.5,0.5,4000,mix,0.5,1.4744806558731254,0.11584375,60,0.8565,13.95740703241044,0.104,0.4881295173265366,0.6364269050430842,0.4894718011888006,0.640750078532666,0.6393350036289183,0.6457009355512582,-0.001415074903747593,0.31731050786291415,0,25,1000000000.0
MCAR,1.5,1.5,0.1,1000,mix,0.5,1.4972464819394624,0.1161875,197,0.0,150.21272667168074,0.1,0.5474435485855539,0.5273106755812614,0.5482879990968867,0.5298827041760865,0.5298827041760865,0.5363004340578726,0.0,1.0,0,25,1000000000.0
MCAR,1.5,1.5,0.1,4000,mix,0.5,1.5081917989873581,0.11921875,215,0.3665,161.16511830275894,0.10225,0.38284500295093304,0.38747749004262066,0.3825385281029825,0.3876212893730904,0.4058119829551986,0.4294351211152004,0.01819069358210812,0.0002930525201924893,17,25,1000.0
MAR,0.0,0.0,0.9,1000,mix,0.5,1.0408340855860843e-16,0.1224375,12,0.943,2.973572115717008,0.097,0.7477301596104947,0.7409932466563489,0.7448115520542937,0.7345515346233052,0.7345515346233052,0.740466627167727,0.0,1.0,0,25,1000000000.0
MAR,0.0,0.0,0.9,4000,mix,0.5,1.0408340855860843e-16,0.15184375,12,0.982,2.867321830264796,0.09725,0.6771216132879723,0.6849192586131068,0.6772312960064455,0.6851916352489503,0.6851916352489503,0.6961941210349569,0.0,1.0,0,25,1000000000.0
MAR,0.0,0.0,0.5,1000,mix,0.5,7.697835424647081e-16,0.1178125,57,0.702,14.345958887345661,0.094,0.6941343991997933,0.6689194924078096,0.695123047504487,0.6644561209939437,0.6648733112273397,0.6869506262605154,0.00041719023339612524,0.5048449995952482,4,25,1000000000.0
MAR,0.0,0.0,0.5,4000,mix,0.5,3.3133218391157016e-16,0.11584375,60,0.8565,13.95740703241044,0.10775,0.7959776274935446,0.7909083454762162,0.7953170368277606,0.7917658428853946,0.7926001426097813,0.8002095859097463,0.0008342997243866668,0.10880943004054568,3,25,1000000000.0
MAR,0.0,0.0,0.1,1000,mix,0.5,3.301178774783864e-15,0.1161875,197,0.0,150.21272667168074,0.099,0.7187765394586165,0.6979126960794705,0.7180530170571865,0.6970123775648964,0.6970123775648966,0.7055662802778834,4.218847493575595e-17,1.0,8,25,1000000000.0
MAR,0.0,0.0,0.1,4000,mix,0.5,1.381327777855157e-15,0.11921875,215,0.3665,161.16511830275894,0.0985,0.6085952635968588,0.5936360895580781,0.6082872326954882,0.5936115760192312,0.5950999279799497,0.6170396752564192,0.0014883519607185435,0.28504940740261275,2,25,1000000000.0
MAR,0.0,1.5,0.9,1000,mix,0.5,1.0408340855860843e-16,0.1224375,12,0.943,2.973572115717008,0.102,0.7257337151900063,0.7409195878856676,0.7263349501103735,0.7382023971551276,0.7380898137275484,0.7425810976355923,-0.00011258342757905382,0.23250769389683978,6,25,1000000000.0
MAR,0.0,1.5,0.9,4000,mix,0.5,1.0408340855860843e-16,0.15184375,12,0.982,2.867321830264796,0.09925,0.6191226695803087,0.6838663302351132,0.6188063344574359,0.6822640511253881,0.6834608747427717,0.6985711772791053,0.0011968236173836022,0.07961580146011343,4,25,1000000000.0
MAR,0.0,1.5,0.5,1000,mix,0.5,7.697835424647081e-16,0.1178125,57,0.702,14.345958887345661,0.102,0.6672496773472492,0.6753684968103321,0.6707285096491198,0.674852726656529,0.6723231000640921,0.707736138988958,-0.0025296265924369577,0.5926536823123344,5,25,1000000000.0
MAR,0.0,1.5,0.5,4000,mix,0.5,3.3133218391157016e-16,0.11584375,60,0.8565,13.95740703241044,0.10725,0.7818734142257839,0.7861140982119508,0.7814190814296238,0.786630446519776,0.7851891736349935,0.7922464030369943,-0.0014412728847824185,0.16820413904818,2,25,1000000000.0
MAR,0.0,1.5,0.1,1000,mix,0.5,3.301178774783864e-15,0.1161875,197,0.0,150.21272667168074,0.098,0.6745455590154553,0.6659023967256501,0.6758795071317809,0.6619370257737621,0.6619615739307154,0.6725331803597305,2.4548156953225762e-05,0.31731050786291415,1,25,1000000000.0
MAR,0.0,1.5,0.1,4000,mix,0.5,1.381327777855157e-15,0.11921875,215,0.3665,161.16511830275894,0.10025,0.46956013645699635,0.4654346206964957,0.4693852490286221,0.46537589702027504,0.4689047158836155,0.4849150168908085,0.003528818863340444,0.027707849358079864,6,25,1000000000.0
MAR,0.5,0.0,0.9,1000,mix,0.5,0.45984597364394797,0.1224375,12,0.943,2.973572115717008,0.105,0.7511192756544297,0.7503358061488189,0.7472021358704231,0.7463052351532612,0.7463052351532612,0.7546112032189035,2.6645352591003756e-17,1.0,3,25,1000000000.0
MAR,0.5,0.0,0.9,4000,mix,0.5,0.4587795695510887,0.15184375,12,0.982,2.867321830264796,0.09875,0.6420273428588623,0.6511805592500396,0.6418890384420483,0.6517652403084659,0.6592590017718006,0.6701135937406216,0.007493761463334652,0.0033456181158508813,11,25,1000000000.0
MAR,0.5,0.0,0.5,1000,mix,0.5,0.4852803804949939,0.1178125,57,0.702,14.345958887345661,0.1,0.6283428734751663,0.6262951418963077,0.6264283695978387,0.6231868091238651,0.6337679040977708,0.6830146576122315,0.010581094973905723,0.007586051542774685,13,25,1000000000.0
MAR,0.5,0.0,0.5,4000,mix,0.5,0.4882427141148721,0.11584375,60,0.8565,13.95740703241044,0.10625,0.7877215006225274,0.7991353044707685,0.7873640123001351,0.7994820290883969,0.8030762762802476,0.8120881649287014,0.0035942471918506635,0.08390162275588783,7,25,1000000000.0
MAR,0.5,0.0,0.1,1000,mix,0.5,0.5034441404336315,0.1161875,197,0.0,150.21272667168074,0.097,0.7038600195588554,0.6813444289843502,0.7019503502784283,0.6800337317328872,0.6800337317328872,0.6922297759788211,-2.4424906541753444e-17,1.0,4,25,1000000000.0
MAR,0.5,0.0,0.1,4000,mix,0.5,0.4899116848170214,0.11921875,215,0.3665,161.16511830275894,0.10225,0.5487192035326933,0.539697117669837,0.5487311356004911,0.5392744565111773,0.5457651332010318,0.5592814689414052,0.006490676689854497,0.002217721464237049,12,25,1000000000.0
MAR,0.5,1.5,0.9,1000,mix,0.5,0.45984597364394797,0.1224375,12,0.943,2.973572115717008,0.103,0.7217754482228931,0.7399694903297047,0.7167106786758071,0.7382927743939667,0.7375355691785885,0.7431780701921598,-0.0007572052153779741,0.7127018566581784,3,25,1000000000.0
MAR,0.5,1.5,0.9,4000,mix,0.5,0.4587795695510887,0.15184375,12,0.982,2.867321830264796,0.0985,0.6106427658470159,0.673768167433627,0.6099287689721148,0.6735222233888287,0.6793112168455575,0.6943432189998707,0.005788993456728861,0.007645761692991623,9,25,1000000000.0
MAR,0.5,1.5,0.5,1000,mix,0.5,0.4852803804949939,0.1178125,57,0.702,14.345958887345661,0.094,0.6379605169795783,0.6344652631943981,0.6328701972422061,0.6176200635375227,0.6202590395599514,0.6736668985495955,0.0026389760224286717,0.5073484933824012,5,25,1000000000.0
MAR,0.5,1.5,0.5,4000,mix,0.5,0.4882427141148721,0.11584375,60,0.8565,13.95740703241044,0.1035,0.7759284868444977,0.7976376794767696,0.7758195659170017,0.7988364744028558,0.79879552007931,0.8052685837159335,-4.095432354567219e-05,0.2333557002508232,6,25,1000000000.0
MAR,0.5,1.5,0.1,1000,mix,0.5,0.5034441404336315,0.1161875,197,0.0,150.21272667168074,0.099,0.6363636708303191,0.6482385236831868,0.632468418213829,0.6453677551178987,0.6453677551178987,0.6540625620983281,8.881784197001253e-18,1.0,1,25,1000000000.0
MAR,0.5,1.5,0.1,4000,mix,0.5,0.4899116848170214,0.11921875,215,0.3665,161.16511830275894,0.10025,0.43689769906268494,0.439519074502649,0.4363663416612949,0.4390068972295866,0.44198040269236993,0.4523519796186715,0.0029735054627832614,0.017960477526078766,7,25,1000000000.0
MAR,1.5,0.0,0.9,1000,mix,0.5,1.3795379209318437,0.1224375,12,0.943,2.973572115717008,0.1,0.7352855455158895,0.7434733897892778,0.7351208463393797,0.7429957744023067,0.7429957744023067,0.7516774913745639,2.6645352591003756e-17,1.0,3,25,1000000000.0
MAR,1.5,0.0,0.9,4000,mix,0.5,1.376338708653266,0.15184375,12,0.982,2.867321830264796,0.1025,0.5122825585654458,0.5472804105006166,0.5120700779976236,0.5468861152079991,0.6591589111993424,0.6744375939510013,0.11227279599134331,5.960464477539063e-08,25,25,300.0
MAR,1.5,0.0,0.5,1000,mix,0.5,1.4558411414849817,0.1178125,57,0.702,14.345958887345661,0.098,0.48662668085859073,0.49713366885649884,0.4867914727436258,0.5028859180672651,0.5251432637058017,0.5642492807111276,0.02225734563853648,0.004439092656792155,10,25,1000000000.0
MAR,1.5,0.0,0.5,4000,mix,0.5,1.4647281423446161,0.11584375,60,0.8565,13.95740703241044,0.10425,0.60204217049221,0.6539693715029519,0.6019985383683557,0.6572544231769658,0.7341306178226975,0.7424934250825069,0.07687619464573169,5.960464477539063e-08,25,25,300.0
MAR,1.5,0.0,0.1,1000,mix,0.5,1.5103324213008946,0.1161875,197,0.0,150.21272667168074,0.099,0.5380473889278439,0.5001560013785908,0.5390127934726698,0.5037520834124297,0.5037520834124297,0.5130863058812107,0.0,1.0,0,25,1000000000.0
MAR,1.5,0.0,0.1,4000,mix,0.5,1.4697350544510643,0.11921875,215,0.3665,161.16511830275894,0.10425,0.35405710588959194,0.34899846273030405,0.3541979715995097,0.34824771440438185,0.35403991663842965,0.37634643488759856,0.005792202234047821,0.007685794055213263,9,25,1000000000.0
MAR,1.5,1.5,0.9,1000,mix,0.5,1.3795379209318437,0.1224375,12,0.943,2.973572115717008,0.098,0.7480527709699348,0.7468212550159901,0.746309716841622,0.7460376143331656,0.7463747906759025,0.7569714661666664,0.00033717634273686234,0.5929800980174267,2,25,1000000000.0
MAR,1.5,1.5,0.9,4000,mix,0.5,1.376338708653266,0.15184375,12,0.982,2.867321830264796,0.10375,0.5158074834388838,0.571403945866063,0.5155808634169762,0.569562822766272,0.6800900467450366,0.6905779765240115,0.11052722397876451,5.960464477539063e-08,25,25,100.0
MAR,1.5,1.5,0.5,1000,mix,0.5,1.4558411414849817,0.1178125,57,0.702,14.345958887345661,0.101,0.4587903984799535,0.4740539956171568,0.43940749432922466,0.4478208692095284,0.4865362249811445,0.5448408546658153,0.038715355771616146,0.0011233790034369743,14,25,1000.0
MAR,1.5,1.5,0.5,4000,mix,0.5,1.4647281423446161,0.11584375,60,0.8565,13.95740703241044,0.1055,0.5945492019174844,0.6631150449397674,0.5940766256089058,0.6681453110229186,0.7283539139654062,0.7388249385619097,0.06020860294248757,5.960464477539063e-08,25,25,300.0
MAR,1.5,1.5,0.1,1000,mix,0.5,1.5103324213008946,0.1161875,197,0.0,150.21272667168074,0.102,0.5219006891875684,0.5111814934187201,0.5275590484400682,0.513400616067842,0.513400616067842,0.5275527119277732,0.0,1.0,0,25,1000000000.0
MAR,1.5,1.5,0.1,4000,mix,0.5,1.4697350544510643,0.11921875,215,0.3665,161.16511830275894,0.099,0.30536019470447295,0.30376243100993433,0.3052406537520029,0.30336375253860365,0.3067330347723772,0.3228899030355032,0.003369282233773494,0.07536823868947248,8,25,1000000000.0
MNAR,0.0,0.0,0.9,1000,mix,0.5,1.2750217548429532e-16,0.1224375,12,0.943,2.973572115717008,0.088,0.5472484173574081,0.5444303397261204,0.5454329863447522,0.5428208116423298,0.541653610944516,0.5588190211084624,-0.0011672006978136907,0.1588529378909529,7,25,1000000000.0
MNAR,0.0,0.0,0.9,4000,mix,0.5,9.063930161978817e-17,0.15184375,12,0.982,2.867321830264796,0.09775,0.6995840500712984,0.7030324142349693,0.6984778727496486,0.7006197888983289,0.7007098761712959,0.7057773975480565,9.008727296698104e-05,0.047067511344395,1,25,1000000000.0
MNAR,0.0,0.0,0.5,1000,mix,0.5,6.583275591331983e-16,0.1178125,57,0.702,14.345958887345661,0.098,0.6023606619787778,0.5955388184751375,0.6025257537120555,0.5965463963812145,0.5988437060413552,0.6431730581472973,0.0022973096601405897,0.34523107177184,3,25,1000000000.0
MNAR,0.0,0.0,0.5,4000,mix,0.5,5.412337245047638e-16,0.11584375,60,0.8565,13.95740703241044,0.10375,0.6436812166656058,0.6666701948285803,0.643688884940489,0.6660484943771812,0.6659136656392581,0.6733563936801856,-0.00013482873792304507,0.03165122103467292,14,25,1000000000.0
MNAR,0.0,0.0,0.1,1000,mix,0.5,2.867497905789662e-15,0.1161875,197,0.0,150.21272667168074,0.09,0.557585322671987,0.5289207038958886,0.5523241486148958,0.5303822652628116,0.5335852942922105,0.5701985053628252,0.0032030290293989495,0.3104944343172349,5,25,1000000000.0
MNAR,0.0,0.0,0.1,4000,mix,0.5,3.4416913763379853e-15,0.11921875,215,0.3665,161.16511830275894,0.10175,0.642197117007151,0.6498441271845732,0.6417368528670009,0.6494330696907415,0.670430769276076,0.697200587404952,0.020997699585334456,5.956977907456359e-05,21,25,1000.0
MNAR,0.0,1.5,0.9,1000,mix,0.5,1.2750217548429532e-16,0.1224375,12,0.943,2.973572115717008,0.089,0.549162508323488,0.5573540331366581,0.5440736283632128,0.5535114923265033,0.5535114923265033,0.5694342806360617,1.3322676295501878e-17,1.0,3,25,1000000000.0
MNAR,0.0,1.5,0.9,4000,mix,0.5,9.063930161978817e-17,0.15184375,12,0.982,2.867321830264796,0.1005,0.6639128427358273,0.6919847532362212,0.6637698973270151,0.6906647665812957,0.6906647665812957,0.698709924615794,8.881784197001253e-18,1.0,8,25,1000000000.0
MNAR,0.0,1.5,0.5,1000,mix,0.5,6.583275591331983e-16,0.1178125,57,0.702,14.345958887345661,0.098,0.6098240609072273,0.6330125963959299,0.6085763489370904,0.6253213508205739,0.6219176045585239,0.6598743839521769,-0.003403746262050016,0.4652088184521418,2,25,1000000000.0
MNAR,0.0,1.5,0.5,4000,mix,0.5,5.412337245047638e-16,0.11584375,60,0.8565,13.95740703241044,0.10225,0.5751737663799326,0.6104366365618326,0.5757737699778722,0.6104010175241936,0.6108477112003985,0.6296537551503408,0.00044669367620495224,0.028327821813946143,11,25,1000000000.0
MNAR,0.0,1.5,0.1,1000,mix,0.5,2.867497905789662e-15,0.1161875,197,0.0,150.21272667168074,0.091,0.49493908867112396,0.47218923610237745,0.49472082905046827,0.4702656497934804,0.4702656497934804,0.4924215065182213,0.0,1.0,0,25,1000000000.0
MNAR,0.0,1.5,0.1,4000,mix,0.5,3.4416913763379853e-15,0.11921875,215,0.3665,161.16511830275894,0.10025,0.5914312095728657,0.6150965513941755,0.5905288813528383,0.614955449459877,0.6199682656295739,0.6456269721410395,0.005012816169696768,0.005565187791739421,16,25,1000000000.0
MNAR,0.5,0.0,0.9,1000,mix,0.5,0.4529503937744953,0.1224375,12,0.943,2.973572115717008,0.099,0.6602504099680933,0.6633025576106931,0.654918906704221,0.6577289963276951,0.6562441025669091,0.6737851483860265,-0.0014848937607860658,0.629197053548243,6,25,1000000000.0
MNAR,0.5,0.0,0.9,4000,mix,0.5,0.5007659873459318,0.15184375,12,0.982,2.867321830264796,0.0975,0.6742856413826612,0.6875234752610385,0.6749883375690681,0.6865779996025847,0.6865779996025847,0.6927548831217578,-1.4210854715202004e-16,1.0,1,25,1000000000.0
MNAR,0.5,0.0,0.5,1000,mix,0.5,0.46996753752164194,0.1178125,57,0.702,14.345958887345661,0.096,0.5708414674085475,0.541991556861806,0.5687372388665741,0.5394915833006447,0.541225722918792,0.5697577745963855,0.0017341396181473367,0.892738400944348,3,25,1000000000.0
MNAR,0.5,0.0,0.5,4000,mix,0.5,0.492129766401768,0.11584375,60,0.8565,13.95740703241044,0.1055,0.6591788352193028,0.6772273898512483,0.6587888374410735,0.6772087639950546,0.6760843010091229,0.6866502711051397,-0.0011244629859315446,0.014450999299199224,2,25,1000000000.0
MNAR,0.5,0.0,0.1,1000,mix,0.5,0.4960742955857829,0.1161875,197,0.0,150.21272667168074,0.093,0.5602291964012739,0.5640696416638058,0.5567405595421988,0.5576560673126908,0.5609713076040856,0.5969153120613576,0.0033152402913948363,0.4652088184521418,3,25,1000000000.0
MNAR,0.5,0.0,0.1,4000,mix,0.5,0.49173008716257366,0.11921875,215,0.3665,161.16511830275894,0.101,0.6235145460786345,0.6390883886276374,0.6229853999440391,0.638599301056667,0.6457807884610223,0.6672243293863319,0.00718148740435542,0.0005834189614642908,15,25,1000000000.0
MNAR,0.5,1.5,0.9,1000,mix,0.5,0.4529503937744953,0.1224375,12,0.943,2.973572115717008,0.099,0.6615973988385155,0.6617374000262604,0.6609171790438867,0.6542792881326984,0.6542792881326983,0.663447061386632,3.1086244689504386e-17,1.0,6,25,1000000000.0
MNAR,0.5,1.5,0.9,4000,mix,0.5,0.5007659873459318,0.15184375,12,0.982,2.867321830264796,0.09775,0.6204792390692893,0.6577841041326051,0.6207410575909286,0.6589309191254246,0.6607252166562216,0.6715506558084883,0.0017942975307970333,0.4830574431964263,5,25,1000000000.0
MNAR,0.5,1.5,0.5,1000,mix,0.5,0.46996753752164194,0.1178125,57,0.702,14.345958887345661,0.095,0.6034262820210928,0.6573061279830062,0.5994519623165008,0.6578727264045157,0.6578980158706464,0.6701019828444547,2.5289466130895555e-05,0.31731050786291415,1,25,1000000000.0
MNAR,0.5,1.5,0.5,4000,mix,0.5,0.492129766401768,0.11584375,60,0.8565,13.95740703241044,0.1035,0.6031554732659606,0.6384480162248055,0.6029741581373897,0.6382061694840346,0.6449373843369266,0.6547740048001903,0.006731214852891854,0.00033802523175688554,18,25,1000000000.0
MNAR,0.5,1.5,0.1,1000,mix,0.5,0.4960742955857829,0.1161875,197,0.0,150.21272667168074,0.088,0.4830497250226227,0.4812198741868157,0.47634258328337425,0.4776526743146743,0.4776526743146743,0.4926275635074328,0.0,1.0,0,25,1000000000.0
MNAR,0.5,1.5,0.1,4000,mix,0.5,0.49173008716257366,0.11921875,215,0.3665,161.16511830275894,0.1025,0.5750216475906555,0.5970330521830858,0.5751908850814972,0.5968333997801594,0.6065913034339989,0.6249676644862934,0.009757903653839453,0.00013641268670251504,19,25,1000.0
