mechanism,het,info,concentration,n,outcome_from,rho,coef_spread,miss,n_pat,cov30,eff_pat,prev,mean_impute,mean_indicator,tuned_impute,tuned_indicator,safe_adaptive,safe_oracle,delta_vs_tuned_ind,p_vs_tuned_ind,wins,n_folds,kappa_median
MCAR,0.5,0.0,0.5,4000,mix,0.25,0.49149355195770855,0.11584375,60,0.8565,13.95740703241044,0.10125,0.5464126516811497,0.5491047211645104,0.5458995814954632,0.5495119096720044,0.5495119096720044,0.5528180572761816,0.0,1.0,0,25,1000000000.0
MCAR,0.5,0.0,0.1,1000,mix,0.25,0.4990821606464876,0.1161875,197,0.0,150.21272667168074,0.112,0.7015846090822371,0.7020354765116362,0.700957596510925,0.7043273427628415,0.7043273427628415,0.7224415845878509,-2.2204460492503132e-17,1.0,0,25,1000000000.0
MCAR,0.5,0.0,0.1,4000,mix,0.25,0.5027305996624527,0.11921875,215,0.3665,161.16511830275894,0.10025,0.5983734025001304,0.6068276948291519,0.5983553452203416,0.6065099595632941,0.6115735033220611,0.6273803399817276,0.0050635437587669505,0.012515318690073973,9,25,1000000000.0
MCAR,0.5,1.5,0.9,1000,mix,0.25,0.44199037024705773,0.1224375,12,0.943,2.973572115717008,0.101,0.6224238901119409,0.6219026601657398,0.6187231164820326,0.6176625845514203,0.6186574273370194,0.6364280043091375,0.0009948427855990926,0.17971249487899976,2,25,1000000000.0
MCAR,0.5,1.5,0.9,4000,mix,0.25,0.4370174505187311,0.15184375,12,0.982,2.867321830264796,0.096,0.7823303724223813,0.8570862642698142,0.7817879597010673,0.8564253750997721,0.8564253750997721,0.859379551187083,3.552713678800501e-17,1.0,10,25,1000000000.0
MCAR,0.5,1.5,0.5,1000,mix,0.25,0.48231983865115335,0.1178125,57,0.702,14.345958887345661,0.106,0.6836790370785084,0.7058386489819695,0.6825404795607605,0.7114529478243901,0.7092958884055676,0.7253813621097208,-0.0021570594188223603,0.31731050786291415,0,25,1000000000.0
MCAR,0.5,1.5,0.5,4000,mix,0.25,0.49149355195770855,0.11584375,60,0.8565,13.95740703241044,0.0995,0.46819989107130666,0.518338941768728,0.46804572342874956,0.5182689972321277,0.5184888073941621,0.5255261389348835,0.0002198101620344195,0.17971249487899976,2,25,1000000000.0
MCAR,0.5,1.5,0.1,1000,mix,0.25,0.4990821606464876,0.1161875,197,0.0,150.21272667168074,0.102,0.6217443190800102,0.6320431760213535,0.6213483078829035,0.6240458309528977,0.6246106009161846,0.6357444842282886,0.0005647699632869818,0.023544102412552784,6,25,1000000000.0
MCAR,0.5,1.5,0.1,4000,mix,0.25,0.5027305996624527,0.11921875,215,0.3665,161.16511830275894,0.09875,0.517182985329866,0.5294893310754633,0.5173120418577786,0.529613623913621,0.5369640224649175,0.5530230112185262,0.007350398551296484,0.002217721464237049,12,25,1000000000.0
MCAR,1.5,0.0,0.9,1000,mix,0.25,1.3259711107411731,0.1224375,12,0.943,2.973572115717008,0.103,0.6902563012321024,0.6906193040854153,0.691706365276377,0.6865777329393787,0.6865777329393787,0.6950037214026904,6.217248937900877e-17,1.0,8,25,1000000000.0
MCAR,1.5,0.0,0.9,4000,mix,0.25,1.3110523515561932,0.15184375,12,0.982,2.867321830264796,0.098,0.8493313793629673,0.8512548298849555,0.8490961609808939,0.8511411899886673,0.8510879082254056,0.856989865277245,-5.328176326178547e-05,0.00013633889265564863,1,25,1000000000.0
MCAR,1.5,0.0,0.5,1000,mix,0.25,1.44695951595346,0.1178125,57,0.702,14.345958887345661,0.1,0.6219792337004313,0.5938278274776231,0.6227709304618384,0.5947935529704772,0.5976206643947745,0.6255286152002035,0.002827111424297408,0.10880943004054568,3,25,1000000000.0
MCAR,1.5,0.0,0.5,4000,mix,0.25,1.4744806558731254,0.11584375,60,0.8565,13.95740703241044,0.09775,0.5526559032527605,0.5987105950743984,0.5513150783605106,0.5996924373880226,0.5991633718945253,0.6030991833637845,-0.0005290654934972449,0.31731050786291415,0,25,1000000000.0
MCAR,1.5,0.0,0.1,1000,mix,0.25,1.4972464819394624,0.1161875,197,0.0,150.21272667168074,0.096,0.6095233058254813,0.6081971804028778,0.6080919085429887,0.6029039284815773,0.6029039284815773,0.6160510856681176,0.0,1.0,0,25,1000000000.0
MCAR,1.5,0.0,0.1,4000,mix,0.25,1.5081917989873581,0.11921875,215,0.3665,161.16511830275894,0.10275,0.5371223794122146,0.5454627986809121,0.5369442995295934,0.5454567619730211,0.5510633950673471,0.5682681847554436,0.0056066330943261074,0.017290280592906253,7,25,1000000000.0
MCAR,1.5,1.5,0.9,1000,mix,0.25,1.3259711107411731,0.1224375,12,0.943,2.973572115717008,0.106,0.6630472332504956,0.6661399837757722,0.6551657074010848,0.6760762423030477,0.6760762423030477,0.6840046500363546,8.881784197001253e-18,1.0,1,25,1000000000.0
MCAR,1.5,1.5,0.9,4000,mix,0.25,1.3110523515561932,0.15184375,12,0.982,2.867321830264796,0.0965,0.7970478035771381,0.8564165132197735,0.7973729656661572,0.85616758720919,0.85616758720919,0.8620692522642139,-3.9968028886505634e-17,1.0,5,25,1000000000.0
MCAR,1.5,1.5,0.5,1000,mix,0.25,1.44695951595346,0.1178125,57,0.702,14.345958887345661,0.106,0.6605468690084189,0.6455203465287515,0.6560948685823945,0.6516589004430398,0.651895441432549,0.678272639474066,0.00023654098950914637,0.6547208460185769,1,25,1000000000.0
MCAR,1.5,1.5,0.5,4000,mix,0.25,1.4744806558731254,0.11584375,60,0.8565,13.95740703241044,0.09825,0.48357982245150666,0.5878127120576138,0.48549081179168746,0.5889439514822135,0.5885621578656682,0.590308998002347,-0.00038179361654531617,0.31731050786291415,0,25,1000000000.0
MCAR,1.5,1.5,0.1,1000,mix,0.25,1.4972464819394624,0.1161875,197,0.0,150.21272667168074,0.099,0.5904808872506577,0.5552706716026858,0.5808247793817265,0.5496179092689788,0.5491582106345096,0.569136118174535,-0.0004596986344691478,0.31731050786291415,0,25,1000000000.0
MCAR,1.5,1.5,0.1,4000,mix,0.25,1.5081917989873581,0.11921875,215,0.3665,161.16511830275894,0.09775,0.4866269018723851,0.49523628337391623,0.48600905451319776,0.495237185799199,0.5068650447475459,0.5278022751802937,0.011627858948346842,0.0006430412466952321,15,25,1000.0
MAR,0.0,0.0,0.9,1000,mix,0.25,1.0408340855860843e-16,0.1224375,12,0.943,2.973572115717008,0.097,0.7477301596104947,0.7409932466563489,0.7448115520542937,0.7345515346233052,0.7345515346233052,0.740466627167727,0.0,1.0,0,25,1000000000.0
MAR,0.0,0.0,0.9,4000,mix,0.25,1.0408340855860843e-16,0.15184375,12,0.982,2.867321830264796,0.09725,0.6771216132879723,0.6849192586131068,0.6772312960064455,0.6851916352489503,0.6851916352489503,0.6961941210349569,0.0,1.0,0,25,1000000000.0
MAR,0.0,0.0,0.5,1000,mix,0.25,7.697835424647081e-16,0.1178125,57,0.702,14.345958887345661,0.094,0.6941343991997933,0.6689194924078096,0.695123047504487,0.6644561209939437,0.6648733112273397,0.6869506262605154,0.00041719023339612524,0.5048449995952482,4,25,1000000000.0
MAR,0.0,0.0,0.5,4000,mix,0.25,3.3133218391157016e-16,0.11584375,60,0.8565,13.95740703241044,0.10775,0.7959776274935446,0.7909083454762162,0.7953170368277606,0.7917658428853946,0.7926001426097813,0.8002095859097463,0.0008342997243866668,0.10880943004054568,3,25,1000000000.0
MAR,0.0,0.0,0.1,1000,mix,0.25,3.301178774783864e-15,0.1161875,197,0.0,150.21272667168074,0.099,0.7187765394586165,0.6979126960794705,0.7180530170571865,0.6970123775648964,0.6970123775648966,0.7055662802778834,4.218847493575595e-17,1.0,8,25,1000000000.0
MAR,0.0,0.0,0.1,4000,mix,0.25,1.381327777855157e-15,0.11921875,215,0.3665,161.16511830275894,0.0985,0.6085952635968588,0.5936360895580781,0.6082872326954882,0.5936115760192312,0.5950999279799497,0.6170396752564192,0.0014883519607185435,0.28504940740261275,2,25,1000000000.0
MAR,0.0,1.5,0.9,1000,mix,0.25,1.0408340855860843e-16,0.1224375,12,0.943,2.973572115717008,0.102,0.7257337151900063,0.7409195878856676,0.7263349501103735,0.7382023971551276,0.7380898137275484,0.7425810976355923,-0.00011258342757905382,0.23250769389683978,6,25,1000000000.0
MAR,0.0,1.5,0.9,4000,mix,0.25,1.0408340855860843e-16,0.15184375,12,0.982,2.867321830264796,0.09925,0.6191226695803087,0.6838663302351132,0.6188063344574359,0.6822640511253881,0.6834608747427717,0.6985711772791053,0.0011968236173836022,0.07961580146011343,4,25,1000000000.0
MAR,0.0,1.5,0.5,1000,mix,0.25,7.697835424647081e-16,0.1178125,57,0.702,14.345958887345661,0.102,0.6672496773472492,0.6753684968103321,0.6707285096491198,0.674852726656529,0.6723231000640921,0.707736138988958,-0.0025296265924369577,0.5926536823123344,5,25,1000000000.0
MAR,0.0,1.5,0.5,4000,mix,0.25,3.3133218391157016e-16,0.11584375,60,0.8565,13.95740703241044,0.10725,0.7818734142257839,0.7861140982119508,0.7814190814296238,0.786630446519776,0.7851891736349935,0.7922464030369943,-0.0014412728847824185,0.16820413904818,2,25,1000000000.0
MAR,0.0,1.5,0.1,1000,mix,0.25,3.301178774783864e-15,0.1161875,197,0.0,150.21272667168074,0.098,0.6745455590154553,0.6659023967256501,0.6758795071317809,0.6619370257737621,0.6619615739307154,0.6725331803597305,2.4548156953225762e-05,0.31731050786291415,1,25,1000000000.0
MAR,0.0,1.5,0.1,4000,mix,0.25,1.381327777855157e-15,0.11921875,215,0.3665,161.16511830275894,0.10025,0.46956013645699635,0.4654346206964957,0.4693852490286221,0.46537589702027504,0.4689047158836155,0.4849150168908085,0.003528818863340444,0.027707849358079864,6,25,1000000000.0
MAR,0.5,0.0,0.9,1000,mix,0.25,0.45984597364394797,0.1224375,12,0.943,2.973572115717008,0.102,0.7342448282163625,0.7385039114913222,0.7325868854847819,0.7298935683297602,0.7298935683297603,0.7353892229658008,2.2204460492503132e-17,1.0,3,25,1000000000.0
MAR,0.5,0.0,0.9,4000,mix,0.25,0.4587795695510887,0.15184375,12,0.982,2.867321830264796,0.09725,0.659419020966311,0.6681504594087591,0.6590996924507645,0.6673525774423762,0.6680981140162565,0.6782795337531556,0.0007455365738801989,0.28504940740261275,2,25,1000000000.0
MAR,0.5,0.0,0.5,1000,mix,0.25,0.4852803804949939,0.1178125,57,0.702,14.345958887345661,0.095,0.6851653336736789,0.6917810828430973,0.6789989724374271,0.6777571580962786,0.6783849982544937,0.7142091570235913,0.0006278401582152604,0.7306468631842209,2,25,1000000000.0
MAR,0.5,0.0,0.5,4000,mix,0.25,0.4882427141148721,0.11584375,60,0.8565,13.95740703241044,0.10675,0.8000166868055751,0.8026628461216032,0.8000251293319464,0.8029720424218173,0.8030197535250698,0.8116200293988511,4.771110325237249e-05,1.0,3,25,1000000000.0
MAR,0.5,0.0,0.1,1000,mix,0.25,0.5034441404336315,0.1161875,197,0.0,150.21272667168074,0.1,0.7098123847899837,0.6905176133592126,0.7090259407439141,0.6899120092609341,0.6899120092609343,0.7014403715850781,6.661338147750939e-17,1.0,9,25,1000000000.0
MAR,0.5,0.0,0.1,4000,mix,0.25,0.4899116848170214,0.11921875,215,0.3665,161.16511830275894,0.1025,0.5922810160524964,0.583905541976731,0.5922440289262129,0.5839718071713986,0.5868427396496937,0.6005523931673844,0.002870932478295134,0.03665792867221451,9,25,1000000000.0
MAR,0.5,1.5,0.9,1000,mix,0.25,0.45984597364394797,0.1224375,12,0.943,2.973572115717008,0.103,0.7465185083548442,0.767269530232951,0.7448877044196536,0.7654681070090965,0.7654681070090965,0.7696439631880778,1.7763568394002505e-17,1.0,2,25,1000000000.0
MAR,0.5,1.5,0.9,4000,mix,0.25,0.4587795695510887,0.15184375,12,0.982,2.867321830264796,0.1,0.6202353768339478,0.6875059388853607,0.6200450673831682,0.687210580048277,0.6881727439919707,0.701841469405573,0.0009621639436936258,0.17971249487899976,2,25,1000000000.0
MAR,0.5,1.5,0.5,1000,mix,0.25,0.4852803804949939,0.1178125,57,0.702,14.345958887345661,0.097,0.680025930875032,0.6825645678809876,0.6784859729066411,0.6838977675717324,0.68631066897103,0.7180304926614979,0.0024129013992976755,0.2626182904425206,4,25,1000000000.0
MAR,0.5,1.5,0.5,4000,mix,0.25,0.4882427141148721,0.11584375,60,0.8565,13.95740703241044,0.10675,0.7802610997949373,0.7956605656605784,0.780175363885021,0.7955637848649931,0.7951335931110832,0.8005557550107727,-0.00043019175390993867,0.7864570351373764,3,25,1000000000.0
MAR,0.5,1.5,0.1,1000,mix,0.25,0.5034441404336315,0.1161875,197,0.0,150.21272667168074,0.098,0.6521502546571404,0.6404825876317662,0.6471496951528445,0.6414631950337332,0.6410488049764942,0.6533881768630232,-0.00041439005723902244,1.0,2,25,1000000000.0
MAR,0.5,1.5,0.1,4000,mix,0.25,0.4899116848170214,0.11921875,215,0.3665,161.16511830275894,0.10175,0.4845131008592754,0.48415490696477315,0.4842131809801827,0.484130623943466,0.48558186553697236,0.4997630065466966,0.0014512415935062405,0.043114446783075355,5,25,1000000000.0
MAR,1.5,0.0,0.9,1000,mix,0.25,1.3795379209318437,0.1224375,12,0.943,2.973572115717008,0.103,0.729625004425251,0.7256059894745269,0.7259352562883489,0.7216757267906929,0.7216757267906929,0.7332494563407167,-2.220446049250313e-18,1.0,0,25,1000000000.0
MAR,1.5,0.0,0.9,4000,mix,0.25,1.376338708653266,0.15184375,12,0.982,2.867321830264796,0.09775,0.6203308989564751,0.6359140551225845,0.6203499910165222,0.6360741461199764,0.6670371897182705,0.6827613494220323,0.030963043598294257,5.30032340654538e-05,21,25,1000.0
MAR,1.5,0.0,0.5,1000,mix,0.25,1.4558411414849817,0.1178125,57,0.702,14.345958887345661,0.094,0.6023766250620572,0.5992799830680143,0.5969781111637074,0.5980814483456887,0.6106070093385473,0.6481155508290479,0.012525560992858606,0.005213241256099401,12,25,1000.0
MAR,1.5,0.0,0.5,4000,mix,0.25,1.4647281423446161,0.11584375,60,0.8565,13.95740703241044,0.104,0.7601238712858804,0.7815032054805249,0.75949687637381,0.7813364123510858,0.7933819068197482,0.802836387496937,0.012045494468662392,0.00015509577279577017,18,25,1000.0
MAR,1.5,0.0,0.1,1000,mix,0.25,1.5103324213008946,0.1161875,197,0.0,150.21272667168074,0.095,0.6754985500385499,0.6558555444374704,0.6722745075353831,0.6553908502856575,0.6553908502856575,0.6723077078134706,-3.9968028886505634e-17,1.0,1,25,1000000000.0
MAR,1.5,0.0,0.1,4000,mix,0.25,1.4697350544510643,0.11921875,215,0.3665,161.16511830275894,0.10125,0.47809660663965414,0.4741344430888024,0.4781542061165924,0.47395232094354806,0.47900005522036215,0.4995082764270818,0.005047734276814106,0.010862224704815628,8,25,1000000000.0
MAR,1.5,1.5,0.9,1000,mix,0.25,1.3795379209318437,0.1224375,12,0.943,2.973572115717008,0.099,0.6921840471280062,0.6889160576502461,0.6923671132303754,0.6894347076441918,0.6895765191612222,0.7063088482244172,0.0001418115170305212,1.0,1,25,1000000000.0
MAR,1.5,1.5,0.9,4000,mix,0.25,1.376338708653266,0.15184375,12,0.982,2.867321830264796,0.098,0.591676522860681,0.6621803052245341,0.59174285386646,0.6617908834727146,0.6791890416041088,0.695520338833842,0.017398158131394125,0.00019643672621231134,18,25,1000.0
MAR,1.5,1.5,0.5,1000,mix,0.25,1.4558411414849817,0.1178125,57,0.702,14.345958887345661,0.092,0.5855381725696388,0.5891974563570677,0.5778200333053836,0.5745620668110473,0.5801173737951397,0.6521828056211567,0.005555306984092463,0.4698999453680509,8,25,1000000000.0
MAR,1.5,1.5,0.5,4000,mix,0.25,1.4647281423446161,0.11584375,60,0.8565,13.95740703241044,0.1045,0.739316794220156,0.7694354622026534,0.7389433284830226,0.7695774046344818,0.7745775358686283,0.78469707583896,0.005000131234146652,0.05553298081594267,10,25,1000.0
MAR,1.5,1.5,0.1,1000,mix,0.25,1.5103324213008946,0.1161875,197,0.0,150.21272667168074,0.1,0.5888454345883949,0.5981421331042553,0.5918205159713458,0.5878669646958643,0.5880530125348852,0.59987961851878,0.00018604783902092414,0.31731050786291415,1,25,1000000000.0
MAR,1.5,1.5,0.1,4000,mix,0.25,1.4697350544510643,0.11921875,215,0.3665,161.16511830275894,0.101,0.4005137125491122,0.40647827671595654,0.4007194153647882,0.40622631266320147,0.40730658346231513,0.4207476934684847,0.0010802707991136452,0.39802471950693785,5,25,1000000000.0
MNAR,0.0,0.0,0.9,1000,mix,0.25,1.2750217548429532e-16,0.1224375,12,0.943,2.973572115717008,0.088,0.5472484173574081,0.5444303397261204,0.5454329863447522,0.5428208116423298,0.541653610944516,0.5588190211084624,-0.0011672006978136907,0.1588529378909529,7,25,1000000000.0
MNAR,0.0,0.0,0.9,4000,mix,0.25,9.063930161978817e-17,0.15184375,12,0.982,2.867321830264796,0.09775,0.6995840500712984,0.7030324142349693,0.6984778727496486,0.7006197888983289,0.7007098761712959,0.7057773975480565,9.008727296698104e-05,0.047067511344395,1,25,1000000000.0
MNAR,0.0,0.0,0.5,1000,mix,0.25,6.583275591331983e-16,0.1178125,57,0.702,14.345958887345661,0.098,0.6023606619787778,0.5955388184751375,0.6025257537120555,0.5965463963812145,0.5988437060413552,0.6431730581472973,0.0022973096601405897,0.34523107177184,3,25,1000000000.0
MNAR,0.0,0.0,0.5,4000,mix,0.25,5.412337245047638e-16,0.11584375,60,0.8565,13.95740703241044,0.10375,0.6436812166656058,0.6666701948285803,0.643688884940489,0.6660484943771812,0.6659136656392581,0.6733563936801856,-0.00013482873792304507,0.03165122103467292,14,25,1000000000.0
MNAR,0.0,0.0,0.1,1000,mix,0.25,2.867497905789662e-15,0.1161875,197,0.0,150.21272667168074,0.09,0.557585322671987,0.5289207038958886,0.5523241486148958,0.5303822652628116,0.5335852942922105,0.5701985053628252,0.0032030290293989495,0.3104944343172349,5,25,1000000000.0
MNAR,0.0,0.0,0.1,4000,mix,0.25,3.4416913763379853e-15,0.11921875,215,0.3665,161.16511830275894,0.10175,0.642197117007151,0.6498441271845732,0.6417368528670009,0.6494330696907415,0.670430769276076,0.697200587404952,0.020997699585334456,5.956977907456359e-05,21,25,1000.0
MNAR,0.0,1.5,0.9,1000,mix,0.25,1.2750217548429532e-16,0.1224375,12,0.943,2.973572115717008,0.089,0.549162508323488,0.5573540331366581,0.5440736283632128,0.5535114923265033,0.5535114923265033,0.5694342806360617,1.3322676295501878e-17,1.0,3,25,1000000000.0
MNAR,0.0,1.5,0.9,4000,mix,0.25,9.063930161978817e-17,0.15184375,12,0.982,2.867321830264796,0.1005,0.6639128427358273,0.6919847532362212,0.6637698973270151,0.6906647665812957,0.6906647665812957,0.698709924615794,8.881784197001253e-18,1.0,8,25,1000000000.0
MNAR,0.0,1.5,0.5,1000,mix,0.25,6.583275591331983e-16,0.1178125,57,0.702,14.345958887345661,0.098,0.6098240609072273,0.6330125963959299,0.6085763489370904,0.6253213508205739,0.6219176045585239,0.6598743839521769,-0.003403746262050016,0.4652088184521418,2,25,1000000000.0
MNAR,0.0,1.5,0.5,4000,mix,0.25,5.412337245047638e-16,0.11584375,60,0.8565,13.95740703241044,0.10225,0.5751737663799326,0.6104366365618326,0.5757737699778722,0.6104010175241936,0.6108477112003985,0.6296537551503408,0.00044669367620495224,0.028327821813946143,11,25,1000000000.0
MNAR,0.0,1.5,0.1,1000,mix,0.25,2.867497905789662e-15,0.1161875,197,0.0,150.21272667168074,0.091,0.49493908867112396,0.47218923610237745,0.49472082905046827,0.4702656497934804,0.4702656497934804,0.4924215065182213,0.0,1.0,0,25,1000000000.0
MNAR,0.0,1.5,0.1,4000,mix,0.25,3.4416913763379853e-15,0.11921875,215,0.3665,161.16511830275894,0.10025,0.5914312095728657,0.6150965513941755,0.5905288813528383,0.614955449459877,0.6199682656295739,0.6456269721410395,0.005012816169696768,0.005565187791739421,16,25,1000000000.0
MNAR,0.5,0.0,0.9,1000,mix,0.25,0.4529503937744953,0.1224375,12,0.943,2.973572115717008,0.098,0.6194852407631197,0.6186612209699927,0.6137984504957976,0.6127303470027878,0.6127303470027878,0.6345304649287082,-1.5543122344752193e-17,1.0,4,25,1000000000.0
MNAR,0.5,0.0,0.9,4000,mix,0.25,0.5007659873459318,0.15184375,12,0.982,2.867321830264796,0.09925,0.6876278921752307,0.6932953468405999,0.6875849629334418,0.6933196848586435,0.6933196848586434,0.6982898571200377,-1.2434497875801754e-16,1.0,0,25,1000000000.0
MNAR,0.5,0.0,0.5,1000,mix,0.25,0.46996753752164194,0.1178125,57,0.702,14.345958887345661,0.092,0.6131348806126619,0.5773909687347617,0.6169080185227134,0.5733678731702687,0.5728853945068288,0.6006794734085411,-0.00048247866343992474,0.31731050786291415,0,25,1000000000.0
MNAR,0.5,0.0,0.5,4000,mix,0.25,0.492129766401768,0.11584375,60,0.8565,13.95740703241044,0.10675,0.6490521221706939,0.6687465110655211,0.6483667355489066,0.6682655484397287,0.6671818567439394,0.6799755342208598,-0.0010836916957893462,0.8242049286519049,10,25,1000000000.0
MNAR,0.5,0.0,0.1,1000,mix,0.25,0.4960742955857829,0.1161875,197,0.0,150.21272667168074,0.09,0.5539314297490797,0.5556307653479994,0.5586272422906817,0.5568256786117075,0.5568046850351404,0.5851452349427417,-2.0993576567120975e-05,1.0,2,25,1000000000.0
MNAR,0.5,0.0,0.1,4000,mix,0.25,0.49173008716257366,0.11921875,215,0.3665,161.16511830275894,0.101,0.6269045299030025,0.6387731761584795,0.6265566870611466,0.6384869509182804,0.6589364566995193,0.6781628716267101,0.0204495057812388,2.3427930224273262e-05,23,25,1000.0
MNAR,0.5,1.5,0.9,1000,mix,0.25,0.4529503937744953,0.1224375,12,0.943,2.973572115717008,0.099,0.611179842204212,0.6147322543379051,0.604470211992826,0.6128553499572625,0.6123925069802076,0.6267789090639172,-0.00046284297705498687,0.3572725590318747,1,25,1000000000.0
MNAR,0.5,1.5,0.9,4000,mix,0.25,0.5007659873459318,0.15184375,12,0.982,2.867321830264796,0.09825,0.6362898276472827,0.6736608039610695,0.6361179166301728,0.6733591163128841,0.6733591163128839,0.6786443974521036,-1.1990408665951691e-16,1.0,1,25,1000000000.0
MNAR,0.5,1.5,0.5,1000,mix,0.25,0.46996753752164194,0.1178125,57,0.702,14.345958887345661,0.096,0.5802303110293229,0.6309047750470548,0.5793333914454107,0.6254768928430159,0.625329364963858,0.6430707583558821,-0.00014752787915775834,0.5929800980174267,1,25,1000000000.0
MNAR,0.5,1.5,0.5,4000,mix,0.25,0.492129766401768,0.11584375,60,0.8565,13.95740703241044,0.101,0.5872509605640068,0.614836367093523,0.5867391700053126,0.6136736073218821,0.6168542233142286,0.6310994640076294,0.003180615992346474,0.03709994712246334,10,25,1000000000.0
MNAR,0.5,1.5,0.1,1000,mix,0.25,0.4960742955857829,0.1161875,197,0.0,150.21272667168074,0.092,0.4856410087765612,0.45985129666397334,0.4786620356337459,0.4541381166382571,0.4549655046452393,0.471819754803859,0.0008273880069821548,0.31731050786291415,1,25,1000000000.0
MNAR,0.5,1.5,0.1,4000,mix,0.25,0.49173008716257366,0.11921875,215,0.3665,161.16511830275894,0.0995,0.578280473730723,0.5983918969790851,0.5782423905729006,0.5984579232670025,0.6056719690652297,0.6304818683700372,0.007214045798227211,0.001882296697607232,12,25,1000000000.0
